scfc_coupling,rsq
0.5256916996047432,0.15835963864372216
0.26190476190476186,0.10037676720902766
0.17917942437232087,0.11566261335926575
0.20809716599190284,0.15799078435906455
0.49315818281335516,0.1280103730264529
0.7688338493292053,0.10343520456323663
0.3233766233766234,0.10545677584211233
0.2827350427350427,0.12802165375088004
0.20621657754010697,0.08952410684120915
0.430812324929972,0.0754608647881998
0.7440711462450592,0.18353669271961448
0.8228070175438595,0.12183994424237898
0.21400338791643145,0.04417765107007421
0.6198290598290598,0.18911879152108058
0.22352941176470587,0.2821763452409153
0.3124839124839125,0.15386635825710704
0.4605128205128205,0.06083215456521607
0.035124193018929856,0.022793362338467738
0.26862895283947913,0.09283273608355191
0.44827586206896547,0.10477681335975275
0.17272727272727273,0.046219865869257526
0.2934782608695652,0.07420170581218255
0.26640926640926643,0.0932547680152025
0.29562542720437457,0.21802257816850823
0.22070248386037858,0.03527368994888003
0.361387459500667,0.04515046934985967
0.26457263666565994,0.23765818529754135
0.5470588235294118,0.035530596572941
0.4508771929824561,0.2904592230002877
0.33645320197044326,0.1529931503943378
0.593450028232637,0.06650251521661332
0.5734265734265735,0.12002702785626085
0.2606060606060606,0.197723829428313
0.6706766917293233,0.16610525671087195
0.7417582417582418,0.12805099006149445
0.4522868435911915,0.14722436800984928
0.4495652173913043,0.04352712877942777
0.2587319243604005,0.15776683931280255
0.6205128205128205,0.06639552744736488
0.22287390029325513,0.08183337092492815
0.5649048625792812,0.1888169386773314
0.4473032208881265,0.2396239636412303
0.07107843137254903,0.12256291223141413
0.4425087108013938,0.11849770619882383
0.37708565072302563,0.07436572742443215
0.2946153846153846,0.14780636690243032
0.5957799905168326,0.06426436883863706
0.5585950322792428,0.11013853422191133
0.6964285714285713,0.08450069866415355
0.37096774193548393,0.1278405833336025
0.34219269102990035,0.06560433092260409
0.5510567296996662,0.12680683407348903
0.4398954703832753,0.10342057071692601
0.435483870967742,0.1380664763505286
0.6714285714285713,0.1048328337755654
0.5721739130434782,0.1754061238073953
0.33283302063789877,0.11219523506996254
0.41600790513833996,0.06497585906282899
0.46529914529914523,0.04997002921498439
0.5431149732620322,0.062079530353204015
0.7818181818181817,0.1135450062691229
0.7729618163054695,0.3098146174696058
0.12637362637362637,-0.002455556283585514
0.4450549450549451,0.07922046888532452
0.3688545688545689,0.06895102362330707
0.46428571428571436,0.016660469894858587
0.3897581792318634,0.0235574962443037
0.38731924360400444,0.04743850020179252
0.6300492610837436,0.037899866551856065
0.14887794198139023,0.04088236754968666
0.6363636363636362,0.11627604161058813
0.3294117647058824,0.046878622920481394
0.3681318681318681,0.10243195325436572
0.10378510378510379,0.04465671380689895
0.13928571428571426,0.10547479884227218
0.1896633475580844,0.09183565361712775
0.5014662756598239,0.08148019003807327
0.024291497975708502,0.06609322269953388
0.5513196480938416,0.15738909857358208
0.46270009060706735,0.1262054093947771
0.5808630393996248,0.1046881028529223
0.6504010695187166,0.15854301516043334
0.3165106951871658,0.014769644055409814
0.46386554621848736,0.04727189709863411
0.5556650246305418,0.12457377272662173
0.6428571428571427,0.07056228983850288
0.24395448079658605,0.18664989649101782
0.49554655870445347,0.06541614989880318
0.2576312576312576,0.10094701691881325
0.42938173567782195,0.037726684080485406
0.31396761133603235,0.1873630563822719
0.7586324786324786,0.17345993334852905
0.8406593406593407,0.3011588087985203
0.47454844006568137,0.08858983900269979
0.5407772304324029,0.0765000970821531
0.3622291021671827,0.09920027563528133
0.30129870129870134,0.07476778676354923
0.4607843137254902,0.08369722774448873
0.3190287972896669,0.2994898624906993
