trainCorr,testCorr
0.4509983628116577,0.07251004638070672
0.40767106673624354,0.0674605931642924
0.38740666919559663,0.0614535492883961
0.4062133719945703,0.06297083228250196
0.4522602513783107,0.06837675231034776
0.43882226885309855,0.07947335390052085
0.4028078450552715,0.09468061816526104
0.41749940130051405,0.08730821467981091
0.39420742290246463,0.08935281498984667
0.3931620884906369,0.10458747749468075
0.42762399424999453,0.07979005046930959
0.40851690029463616,0.07108175804224007
0.4787706987335032,0.1648945980337042
0.4606078723582043,0.12334905780169302
0.522750491383177,0.19483982233048042
0.44791134281670725,0.12526244904740874
0.5588093349498104,0.12718967358775096
0.48892391147491987,0.11395600068286722
0.5747961392702057,0.20311973840581343
0.3984215732258345,0.09052903731212116
0.5085391223530784,0.13267316532081627
0.4310870621160759,0.06183025512563336
0.5651994453674402,0.1679297014689849
0.55247294329557,0.128791995389951
0.5304655974438154,0.18803831298718376
0.5733292429291006,0.15707648447369188
0.5901948074926131,0.13952032862517533
0.5959168730055875,0.16065891999864765
0.5571016524955401,0.1493211493399478
0.5153280380746182,0.15212910220774195
0.6155692579178991,0.1959952319653972
0.5698728471549009,0.19340331167336353
0.5997508836453255,0.12015650873517074
0.5370718280948427,0.11015133418243031
0.6212850949321925,0.16561762799425606
0.5791130427608581,0.19750807352361757
0.5974489020690669,0.26266213997928595
0.5228950052534597,0.12681553165511741
0.5699363701881524,0.10959329674505115
0.5438657582728323,0.11274028065606029
0.5918347235926816,0.23761731784233886
0.5279898082076532,0.16888915728296314
0.5393149784165755,0.1689600389232679
0.6091556569565862,0.24124135318804152
0.6069610258665296,0.19061036308883264
0.4998346510381196,0.1864665718517591
0.5889987765654566,0.2421736445933051
0.46998082711733813,0.1674412451039619
0.5552337137920411,0.21006212034283187
0.5485684637728917,0.22445239215192572
0.49139071006924995,0.13999624702880925
0.5876020430633089,0.19568993028042028
0.5417753525926231,0.25421860335882335
0.5071974214898506,0.2226723252121947
0.5241378317055538,0.2543254621773658
0.5173860352840624,0.18880457619842825
0.5129679058621341,0.2509185653345832
0.5390948751826656,0.2896255589251391
0.5933523319333935,0.19324654765379565
0.3874872222530876,0.05413342264509239
0.39599968220543375,0.11270729796749138
0.4867133403161753,0.15554506261869167
0.4194494485911147,0.1053322667202226
0.48740783682395916,0.16369876023010535
0.43939053202704687,0.1097571537505021
0.37628340763326573,0.09929760240476525
0.39116587617083304,0.1250199478195262
0.42309504504356704,0.14563781237602177
0.4052889953749518,0.11287384623354256
0.34902721318837254,0.0540031617415892
0.30030880999060305,0.06696960576240989
0.4110198231753523,0.06934611761167182
0.33676180396868566,0.0619306703493164
0.35832882341998656,0.06906481738784462
0.41234794838140015,0.0862906122106127
0.37226345965520086,0.057072392212198175
0.34072008319252695,0.04865743515660759
0.34385181312821383,0.058987602139383345
0.3762791139945565,0.13189960266035247
0.3189508736977895,0.04104220498148408
0.2971093111207021,0.025308790561513084
0.44167889640683017,0.11324978789109046
0.3677492984381582,0.14232570752158447
0.24263814043402787,0.011597701883427913
0.4494235124525789,0.22034267049340198
0.5385876667418161,0.10747399886717406
0.40869530268267146,0.10161342339800142
0.2741821592032396,0.0349228869539201
0.19695594291731444,0.006405540920712712
0.3252134342894254,0.06388425741297861
0.34214381477823086,0.05072417610669693
0.24740314661968785,0.04355452841175416
0.29607162571960527,0.04909777438396413
0.3256493197367949,0.06422505885249662
0.4782714046343412,0.0966448460881695
0.22423658683211792,0.03729251890923366
0.24419652839176012,0.06636201774249838
0.49801810877342106,0.14120416946090453
0.22461756685641493,0.058076987402590007
0.5473327376005649,0.1416793617841808
0.40651592143373794,0.09878479548565458
0.28332476076900515,0.04054305349952839
0.3636640417498285,0.052167433813913824
0.45725219832261116,0.11412139574980905
0.4215540638648527,0.10320554593489947
0.3756639449588655,0.09681402904160515
0.39914691550701176,0.09644359058939524
0.24066025779855918,0.038536986895143094
0.4115002882157617,0.07962892605164697
0.28349706646797096,0.061403949377984116
0.3105215496860505,0.04628050347068769
0.44773843390249846,0.09522251917906269
0.5005295927361647,0.10865267134070818
0.3655799445107578,0.050802015177138886
0.36155966476284834,0.04350072205205184
0.2978937581843128,0.07821695843293756
0.3997281091658537,0.06561803767226225
0.27992817163727335,0.029338042970988475
0.3523677745617564,0.10647939726431827
0.3142971388128042,0.03186135136232537
0.37580901124246313,0.09610233268514304
0.28162344091698166,0.02083454237366531
0.37177348032454466,0.07063148616595784
0.3417899899214936,0.05170070614143034
0.3882666065458731,0.0894219726206306
0.34457458819259285,0.09494461194163123
0.4324035717995711,0.10930927802976735
0.3531870331291527,0.047775628293867486
0.281318659709318,0.04778553705538237
0.2549687130746435,0.03826877614439224
0.27672213442374,0.06192346051844596
0.3560942509281855,0.10626686149607874
0.5653086773890327,0.18506565489146407
0.11628102728005717,-0.00649897174899461
0.30384257217475086,0.03879185382214226
0.28712833567012624,0.06382590513919469
0.17865662727963014,0.013266062384111321
0.1967375296718272,0.012335894813373214
0.2488297211048007,0.039242183206926816
0.2295639947618882,0.039814805351394214
0.23383982048010482,0.02786307307848647
0.3587433525368736,0.04725949889661185
0.24654995983482567,0.02390842215145775
0.3388435442850422,0.054236971742336194
0.24282210813755473,0.022309667539880725
0.34329344785156474,0.050720193472659096
0.32392016647457406,0.027655781852736275
0.3094802496587174,0.062287055763826114
0.2816068192145982,0.053477376863756095
0.41066906540020764,0.08046105875220089
0.3719149007465802,0.05490891611161231
0.3419891492038249,0.04828121105481738
0.4126110869213922,0.06508244674312202
0.1727939593937522,0.0032197171650870907
0.2470945736889876,0.011123790379645232
0.3699516571459569,0.047696368017083185
0.2911561080729476,0.021344870665776818
0.4447352473009117,0.06913038159171218
0.28098033078158774,0.02525674314859909
0.33783925513301166,0.04008035200810367
0.22869439134474853,0.039202911958940954
0.44654875146366113,0.1486797029982281
0.4304714187479192,0.09525794587830924
0.5583634776303309,0.28038543273919575
0.3192995767198022,0.07966418154721527
0.3005164300097262,0.08208991230166064
0.33554054364216285,0.08512106961782664
0.29822508983097845,0.049082002161676776
0.3120365407229269,0.07274290342095843
0.5559963138669827,0.15687598979445355
