new_rsq,fcgrad
0.4678268880951709,-5.650820342723544
0.3375260712416718,-5.731187578266548
0.4365294595074076,-5.042407636731161
0.47505417298889374,-5.693437748533628
0.3053659559721762,-5.772474943375945
0.3574841029476653,-5.544743538922085
0.37087687508386935,-4.482322885331149
0.137858590758273,-5.720649915966744
0.1687358747361446,-5.045326506152848
0.20862047475408263,-6.302890144039585
0.17422719804994902,-6.362306291511226
0.1694180162790322,-5.472453325199553
0.2064538951942777,-5.994949602061728
0.22720351955796103,-6.980767971032413
0.1685526772629079,-5.114607973160074
0.35877312199617895,-7.31516498421542
0.21661699718198024,-6.72705836313516
0.3181928607192711,-7.426514337169804
0.30980428936665116,-7.3893161469695645
0.3669545043675261,-6.1947227516479915
0.4068334847101548,-7.3818620365305465
0.39881415060205916,-7.272275230065104
0.3456628265505931,-6.265411944516371
0.35233404142439706,-7.305382403292863
0.28414229409927205,-7.3282978058214905
0.36883777144814933,-7.187627496034024
0.3516653179367587,-4.029523383891242
0.26523282065447695,-4.303020900542147
0.32622159320400324,-4.071610926072846
0.21876367531953644,0.8465681340015327
0.3358542415781205,-4.595639785135867
0.3520923640571011,-0.3820070439828761
0.24933824420230144,-3.268520681421914
0.31803256540907376,-4.380010232021243
0.271477915534834,-2.6366588557177715
0.381035590968944,-5.153455868912237
0.12895506293002967,-3.930921883871668
0.137577844700577,0.9982189679485542
0.16625976327020908,-0.5623369744295824
0.22467576442224735,0.40517599782041686
0.18972443868828492,-2.610746514851739
0.16049675377807127,-3.42825434038732
0.09008278432343497,-3.8345136542406033
0.139885025045424,-4.228473076569357
0.12533600057254357,-4.610537582583664
0.11307404737269444,-1.1597861322384253
0.10819177397599722,-3.532332999180838
0.1330766932041033,-4.241365106927376
0.17666243530793313,-3.238451808421285
0.11759663991821878,-3.6431512222034517
0.0026898003700664974,6.697052838358181
0.07753329849418877,5.734840446229353
0.18670686126918978,8.647078009174365
0.05203244517181671,7.168270184761957
0.2021041639853166,5.247032832682047
0.19604681706934368,3.5124837520662955
0.1437234467521179,2.8970792661904343
0.15453411090933244,4.947771502921496
0.16258570808214212,4.796967159026274
0.20570306123508164,4.355762987823858
0.08379711581719818,4.185235107675416
0.19182039649947802,5.74575916686196
0.25220084374558116,6.652403665492722
0.07815620175315019,2.113902074108777
0.12419691893653784,3.6526473462279005
0.08066657437424318,-0.6136594182400028
0.1962903078711612,4.396920186251384
0.07521503622708703,7.386725118152978
0.14083883816954057,4.9541623971469635
0.11128239304584575,4.673243052243617
0.07979977495598967,3.1853146954267193
0.02952471268035317,0.30287972802469626
0.11104712449040866,6.3406439988632375
0.2114941045888793,5.4570317993197754
0.0032044721727028103,8.659653366339597
0.06235933758853218,7.829763879290203
0.011939252168192915,8.12291501807992
0.03957954408034725,8.761070365510111
0.1093663800423359,2.972735042321581
0.03885306456779103,8.224979822167496
0.17141538812971957,1.6831051171986269
0.11312259169926941,5.980399147860619
0.04557401898713642,8.7566833896302
0.18150942364300127,8.09787029363067
0.014289913068399773,-1.4903952963272142
0.10941910499913365,8.884731898147518
0.11799754413807462,8.76535617683857
0.22008677098140172,7.74364432457059
0.10064923599496234,7.750512408874281
0.18283755827010306,6.8546473395381
0.11214458747470613,8.490294890731011
0.23233562073702785,6.6239899015947445
