percent,band
34.29848141443779,beta
23.59292882614047,beta
26.395889340569596,beta
31.19304274816988,beta
24.438311594230893,beta
34.95838889635937,beta
30.565528803239367,beta
26.17484838589882,beta
25.830963670995992,beta
19.743418943788672,beta
44.36406141846094,beta
51.48373651290065,beta
50.80531177486283,beta
41.18645775662656,beta
47.158192604121304,beta
48.520209388440975,beta
52.56753154732758,beta
49.33155100159385,beta
60.54377008571434,beta
50.27885896934844,beta
33.083045357009816,beta
32.37789174874033,beta
32.39855089716896,beta
37.70833604732311,beta
38.577414610131214,beta
35.35755718536299,beta
19.77863472012894,beta
25.071262456961126,beta
18.108413742714443,beta
21.031060694356853,beta
21.29288946133718,beta
20.86197027268217,beta
24.17243491516815,beta
20.919161496095533,beta
17.45869975514181,beta
21.61632810859249,beta
18.999334898355414,beta
17.547062572787738,beta
20.543157012774348,beta
18.881414126835793,beta
16.59645685912318,beta
22.759343281909214,beta
24.091583466357232,beta
17.842884019961776,beta
19.46697030618722,beta
18.56718088087499,beta
41.38134457217401,beta
55.98337006492795,beta
56.755168917860374,beta
54.13760977363694,beta
34.12502287938873,beta
24.924551215159386,beta
29.24735997439061,beta
27.55280140185765,beta
26.410057678420394,beta
14.611801719515109,beta
27.49597504707434,beta
20.67610947110248,beta
26.391217801207873,beta
14.843192743170949,beta
22.650423140963003,beta
23.671914174725693,beta
24.931003923362724,beta
51.193135911821706,beta
36.3069495298947,beta
24.346669584085422,beta
40.19264040817972,beta
58.83386143828957,beta
37.232981179691855,beta
53.619429905562264,beta
26.319885151239937,beta
37.89394435313028,beta
40.92295437993085,beta
58.677186305048856,beta
10.522510852389315,beta
24.366912661245635,beta
55.383317017876834,beta
29.602183564770257,beta
31.05285965638788,beta
24.04395777048167,beta
53.15528073265171,beta
36.47956115410715,beta
49.67472925503863,beta
19.837174881222392,beta
46.15033687697537,beta
27.787270028824107,beta
29.141849671803488,beta
40.866333394694244,beta
19.069164756670354,beta
20.128611111905066,beta
25.847309105248918,beta
18.94513910155227,beta
15.015311450249689,beta
2.126846505238587,beta
75.81701262047565,beta
6.227378754624291,beta
12.185962007157524,beta
3.551500736609261,beta
12.140476180109584,beta
41.61410583686588,beta
32.21789421337489,beta
5.27719307210884,beta
4.0355306259733,beta
4.837620690122555,beta
49.951184020067224,beta
36.194610715412914,beta
6.6932425232577115,beta
24.421954249792602,beta
25.883891859437576,beta
27.02268213918581,beta
65.53787908549492,beta
69.94648570439477,beta
49.904478077164825,beta
52.59145805103992,beta
84.75573029455312,beta
55.54394525907065,beta
56.964095108777855,beta
50.203671426273836,beta
71.66886630995775,beta
78.43071982299101,beta
20.907191620664957,beta
37.70082086877548,beta
29.668154628536474,beta
59.66862806638085,beta
1.426050488988219,beta
45.2431916608901,beta
1.4528390666111102,beta
0.23725655705834547,beta
32.75701261992419,beta
3.1750576808894864,beta
7.714522970792405,beta
4.81944495900525,beta
4.781930236975322,beta
22.6633665068477,beta
18.88622866406915,beta
9.985449419424844,beta
47.92397583080114,beta
20.283174869727368,beta
35.039851741016456,beta
2.802044478524018,beta
-3.2470917830035395,beta
5.888496338348816,beta
-0.14718069793827396,beta
11.749850961473081,beta
55.137072612221935,beta
14.186990390806601,beta
17.05736159834806,beta
9.403737215416369,beta
19.65599461036517,beta
23.882332628130296,beta
7.4520054888241845,beta
8.26399653172271,beta
7.943023999403814,beta
6.643184508897009,beta
5.898269479758193,beta
7.953621135858549,beta
6.004240858928601,beta
25.856839598145605,beta
9.19585905313894,beta
19.21980726528663,beta
23.222556349069393,beta
12.191080569439944,beta
18.628484879233735,beta
9.701315765175329,beta
9.038169773863691,beta
2.1854161808916444,beta
40.43480481671912,beta
3.6222386655485503,beta
8.474646734314115,beta
27.471120792619054,beta
2.459982282442352,beta
6.075150209269417,beta
36.90903550503351,beta
20.506878030980783,beta
7.822679160848946,beta
14.253978476630152,beta
3.156088773717462,beta
5.888654059190896,beta
21.82908575300573,beta
23.8042056071262,beta
32.09775593605398,beta
37.8399618989583,beta
26.15887978160259,beta
35.61171821711273,beta
24.38815065689346,beta
33.74585014053926,beta
33.60508682740368,beta
40.20477224889824,beta
31.43438080374068,beta
36.612635481376685,beta
42.26663235957041,beta
26.561042740950946,beta
31.993398156275337,beta
41.93412462357654,beta
12.179432824913565,beta
33.399861156721514,beta
29.472296767764178,beta
35.05534484464749,beta
27.50455729208244,beta
34.692693278502276,beta
22.903944686997317,beta
27.802494315895505,beta
23.11029259746577,beta
28.359731773181014,beta
30.443205980293413,beta
25.685265821776497,beta
23.543504041378764,beta
19.60212483870787,beta
19.83169893228372,beta
24.69185179451248,beta
36.49307375324573,beta
43.948449201863234,beta
46.107747438747786,beta
40.245644751611934,beta
31.287183917629964,beta
24.16898972284712,beta
44.89401196711636,beta
40.40520220774092,beta
54.46695300109173,beta
63.92090511414198,beta
44.023451532295645,beta
48.037578345788326,beta
35.53533710519237,beta
25.83756028328897,beta
22.38556808977025,beta
19.563117209633358,beta
25.55603099444412,beta
18.8207734379192,beta
22.220611940790217,beta
16.490569295629573,beta
17.81143526358949,beta
23.05653045904083,beta
18.164652182592448,beta
18.02674204562555,beta
16.817769213969736,beta
17.797493391595452,beta
17.53142656125747,beta
24.605874482976947,beta
18.72324053513605,beta
19.727291233234922,beta
16.161974039522654,beta
15.664091254585447,beta
17.87412144408143,beta
21.353832061342345,beta
24.433267381444722,beta
19.50404755758997,beta
18.781639919561634,beta
17.664744803937573,beta
38.77338437305618,beta
45.47082291472696,beta
35.28578601599134,beta
39.855950898171606,beta
24.51885092407757,beta
24.936505680785295,beta
30.842343096938684,beta
29.325677638746196,beta
24.35703352381172,beta
22.722977856823164,beta
21.266610381253777,beta
20.78022310830422,beta
23.872241776480287,beta
18.11189402116131,beta
37.489444485667065,beta
15.740157323416746,beta
22.69185306015894,beta
25.841615834874133,beta
20.97175645641943,beta
14.577188355267051,beta
20.99678497478294,beta
18.18297418789036,beta
38.17354853858571,beta
39.70039900741696,beta
26.803579956326157,beta
29.59354848669204,beta
34.86613270395992,beta
30.383290810468477,beta
26.2353031120869,beta
27.80446176555511,beta
22.98335889409627,beta
5.596808656799492,beta
50.58951130042551,beta
35.977751641342614,beta
55.752941937430336,beta
51.52000671802512,beta
29.773950657123134,beta
42.368380253177286,beta
57.054087466693424,beta
55.22258858483501,beta
42.82226105708468,beta
25.713416854702825,beta
22.16797786216442,beta
38.9045640359857,beta
18.44105752561641,beta
18.083193904121458,beta
18.813802926085483,beta
32.58068309799796,beta
93.56527727325847,beta
2.7108032660266352,beta
1.9550943683780093,beta
49.320988551975105,beta
56.38799056630466,beta
10.371011008817554,beta
18.938253617494347,beta
1.5763207292086765,beta
29.58118177053242,beta
31.795550457547613,beta
3.224134377577504,beta
38.6691479140136,beta
14.723612366885558,beta
18.76842259185216,beta
19.67108461986474,beta
33.9120176678896,beta
26.635365047682384,beta
38.641090255364766,beta
27.70975956058968,beta
41.05346277142345,beta
34.559888278447,beta
65.09254847958064,beta
97.141399562357,beta
64.96857595724578,beta
34.41682694550165,beta
43.519914250681595,beta
84.00431805648635,beta
32.56209618253747,beta
29.99713526379052,beta
59.452051482892685,beta
48.74331308842446,beta
34.47436424687827,beta
45.7080464388951,beta
7.669148231315234,beta
25.030096629051503,beta
32.70464285886131,beta
42.92151553018778,beta
15.38607089807046,beta
13.712723866292098,beta
1.908193644315493,beta
16.131167245252765,beta
43.80910462052447,beta
35.094995334809965,beta
21.649031942140585,beta
27.257804721313324,beta
93.43129164984887,beta
9.900862799501981,beta
12.456739223875566,beta
21.49954222544172,beta
8.776802535408171,beta
-2.181222910764337,beta
0.44860689825851663,beta
0.03652213227125178,beta
9.553338491944007,beta
-0.6550454817172287,beta
4.583519441655018,beta
26.1161035467888,beta
14.609825070349922,beta
9.902635889678505,beta
21.546125277861766,beta
17.577413500247687,beta
3.809733410954271,beta
6.646499375096823,beta
6.9944535958332,beta
7.018086627518115,beta
0.5314922141451361,beta
6.967519045479118,beta
5.9443483484563835,beta
13.388932452414343,beta
7.28788943110875,beta
15.3332031376756,beta
7.857276724356923,beta
16.62419628566599,beta
9.61004225410754,beta
1.9478754740396291,beta
19.15353476891963,beta
20.07025399816233,beta
3.7877723402006764,beta
10.208418705808757,beta
15.234107781457732,beta
10.343197995956679,beta
12.600398186342055,beta
2.8177690205226877,lgamma
13.642481313852118,lgamma
3.0347687397309233,lgamma
6.3769061619631735,lgamma
2.157468613288299,lgamma
2.9157130470355144,lgamma
14.543481245061033,lgamma
1.2931264180426705,lgamma
6.7323786282607685,lgamma
2.121382037569508,lgamma
2.7469529119850806,lgamma
14.911250275827287,lgamma
8.7206213830249,lgamma
4.548386280142661,lgamma
6.537448484631906,lgamma
8.669046662173667,lgamma
1.473095739775269,lgamma
5.485120465171992,lgamma
12.821244211804117,lgamma
19.932105853138964,lgamma
2.1834835804767256,lgamma
2.8246127028387487,lgamma
8.88806353187924,lgamma
11.799739286172612,lgamma
13.133662235945687,lgamma
1.7998604807878873,lgamma
15.15708090639613,lgamma
9.137989130540573,lgamma
13.527935947253125,lgamma
10.324818547381899,lgamma
11.475768046141207,lgamma
3.58146394666717,lgamma
2.717548339497947,lgamma
0.610537826718543,lgamma
3.6786100965609747,lgamma
4.812937257265116,lgamma
3.520667944612766,lgamma
0.48817961963247236,lgamma
0.6102911309766842,lgamma
1.6383264366231276,lgamma
4.81627457386092,lgamma
9.915461922691353,lgamma
3.7252873236124815,lgamma
5.243044592149905,lgamma
8.874367672001009,lgamma
3.7488027817519263,lgamma
6.019588729812462,lgamma
4.32928674448957,lgamma
21.469311321630595,lgamma
7.3779198568466775,lgamma
8.21374440420868,lgamma
16.28132485564128,lgamma
16.612752167762128,lgamma
18.375723526607104,lgamma
27.9655322320736,lgamma
33.33788266154263,lgamma
28.09916506497494,lgamma
25.133247972404632,lgamma
33.607888921432725,lgamma
21.66516874272319,lgamma
15.453953598767296,lgamma
28.14819226774968,lgamma
27.213166407158173,lgamma
33.539331674642796,lgamma
28.839021200768123,lgamma
32.5516360157499,lgamma
29.349781251921396,lgamma
24.771532059158346,lgamma
0.5959739068054819,lgamma
1.0729809989436248,lgamma
1.9736076485001843,lgamma
0.691765477018473,lgamma
4.756429884720618,lgamma
2.7201248450646647,lgamma
6.710929907322615,lgamma
6.3769830303094865,lgamma
4.8004014624124,lgamma
4.787111290790107,lgamma
12.479766625823544,lgamma
11.57792768385382,lgamma
13.356893304953418,lgamma
8.373070287846614,lgamma
12.836391201575372,lgamma
21.20572416702248,lgamma
23.152339894298148,lgamma
0.6788323034187234,lgamma
10.824272887476738,lgamma
4.22243046071998,lgamma
8.399697301667233,lgamma
4.239357016340787,lgamma
2.025639909690446,lgamma
11.490408351175004,lgamma
32.017133094678044,lgamma
7.839350401516068,lgamma
10.76677530381592,lgamma
6.498756709881342,lgamma
6.562624589632906,lgamma
7.02995650518343,lgamma
8.92823874534579,lgamma
4.707400051297035,lgamma
6.605474806494257,lgamma
7.170683446958871,lgamma
7.523482900891726,lgamma
4.4781262906671975,lgamma
13.18644608178483,lgamma
11.557445008472154,lgamma
-1.4188621953244982,lgamma
11.100366363141488,lgamma
6.231419102704451,lgamma
16.0396530599627,lgamma
3.2028624900095615,lgamma
13.76463968085358,lgamma
24.253623120582823,lgamma
1.1748217027171441,lgamma
11.331619278336513,lgamma
9.336777744117459,lgamma
4.1867905163876795,lgamma
12.8304219944937,lgamma
24.19339421562421,lgamma
13.844170624719073,lgamma
2.1045238143048683,lgamma
16.4931378858318,lgamma
2.9843229347946267,lgamma
3.3135204065990305,lgamma
8.750745087058167,lgamma
27.46282772951232,lgamma
3.949523643231154,lgamma
18.313579633829363,lgamma
3.4902777367631197,lgamma
9.926034893356125,lgamma
6.349630612470982,lgamma
3.9716285079726408,lgamma
0.04289125309045434,lgamma
0.40272071316356456,lgamma
9.68789320375264,lgamma
4.198167147338946,lgamma
2.77847981023445,lgamma
23.080517208484906,lgamma
5.265379940007215,lgamma
4.683243557053161,lgamma
3.9650386803857374,lgamma
0.6390149044153226,lgamma
1.604281478494135,lgamma
10.900191897213793,lgamma
8.895934527987436,lgamma
0.25500195378639173,lgamma
39.62019506943794,lgamma
6.8164470307867635,lgamma
7.252324032831692,lgamma
8.702143023613813,lgamma
0.9031602368296322,lgamma
6.011822173631166,lgamma
6.946928830492636,lgamma
5.1316421629981255,lgamma
16.145538058452864,lgamma
3.4525579371973056,lgamma
5.480566149961204,lgamma
25.59418195417057,lgamma
3.8782493259205513,lgamma
-6.327025290854,lgamma
5.370137179437649,lgamma
4.403009420053549,lgamma
-8.625315608013638,lgamma
13.705088639537836,lgamma
19.708646758194277,lgamma
1.4614614776092096,lgamma
6.433267642326483,lgamma
5.0729512824717755,lgamma
16.809944130603867,lgamma
25.471434946636233,lgamma
10.854452685103833,lgamma
32.24533225857157,lgamma
10.249975426758528,lgamma
9.726988796850668,lgamma
34.03079097344046,lgamma
15.710124951825902,lgamma
15.02563864515313,lgamma
2.2873417204251503,lgamma
10.498700520199177,lgamma
-3.813905153222888,lgamma
25.7211525047714,lgamma
3.098773614264271,lgamma
3.663611278547903,lgamma
8.724181992668601,lgamma
17.970379654207697,lgamma
8.303736264602453,lgamma
15.143988807712875,lgamma
5.0957776786425235,lgamma
13.779498375164387,lgamma
25.107226867252336,lgamma
20.72622287302486,lgamma
36.73711089766262,lgamma
22.51918097795814,lgamma
26.405790970106906,lgamma
21.28268803685417,lgamma
49.82748327602538,lgamma
49.92205651182398,lgamma
25.007312882518324,lgamma
39.6334357817965,lgamma
29.49949918346616,lgamma
2.9248615892652956,lgamma
6.757264308703981,lgamma
0.9323629052994038,lgamma
1.5398588873942296,lgamma
4.17396994215563,lgamma
1.9312714505891904,lgamma
5.478102858879566,lgamma
5.856395015069965,lgamma
1.021482879343543,lgamma
3.7445332376922074,lgamma
1.5504470681861067,lgamma
1.1030994781717203,lgamma
9.33809240842754,lgamma
4.862290880066885,lgamma
8.94742814235901,lgamma
1.3199474751279832,lgamma
13.82061332579334,lgamma
10.175998277814942,lgamma
1.4585402761378228,lgamma
3.090460995391484,lgamma
15.225426308790398,lgamma
3.8477784265233654,lgamma
15.940406062805215,lgamma
1.2294321672271362,lgamma
16.074518297214375,lgamma
12.408428339632552,lgamma
8.202411532418072,lgamma
11.913132153383962,lgamma
16.97874834367052,lgamma
13.90464315526544,lgamma
8.015454674731222,lgamma
3.9840682717115974,lgamma
-0.4288260197057504,lgamma
0.9669695064015796,lgamma
1.5873452998696351,lgamma
0.975607951917732,lgamma
1.5762906635408753,lgamma
2.752208564199357,lgamma
1.726575825256241,lgamma
2.8955648159583456,lgamma
1.1058280832714307,lgamma
0.7015668222652509,lgamma
2.7684762369790348,lgamma
4.271353923449859,lgamma
4.138461877834323,lgamma
5.901234924266578,lgamma
4.408585126327658,lgamma
8.443569331124772,lgamma
6.908143463368538,lgamma
9.006647195038365,lgamma
4.259684386062513,lgamma
2.7404961103558714,lgamma
16.98686094149755,lgamma
20.296172793648303,lgamma
15.433675674428295,lgamma
24.36530389775432,lgamma
20.213029706174236,lgamma
19.73934947573774,lgamma
31.517639903163797,lgamma
28.366169434045258,lgamma
25.026297530607668,lgamma
29.977837007753344,lgamma
24.856848359722328,lgamma
35.89727915202652,lgamma
30.158773528788473,lgamma
24.38754054388312,lgamma
18.37012798713694,lgamma
30.281582492015502,lgamma
32.58435336091153,lgamma
26.161664832830244,lgamma
0.399711255237581,lgamma
0.9717093524756699,lgamma
1.6737568197486397,lgamma
2.1665558013740656,lgamma
7.163754228594146,lgamma
4.85676910115173,lgamma
10.859108094204935,lgamma
4.386721972054884,lgamma
7.582821428676651,lgamma
8.359651532254146,lgamma
6.870977383876994,lgamma
14.616042180744367,lgamma
16.04728727033536,lgamma
6.135811982425346,lgamma
10.644566565583165,lgamma
6.794752683668695,lgamma
12.05516893932065,lgamma
13.229681492957498,lgamma
18.95284715344147,lgamma
1.6057161093262342,lgamma
2.2764691279676104,lgamma
11.465552407580153,lgamma
3.1746644909291106,lgamma
7.363694155935409,lgamma
7.390499710875957,lgamma
7.676400317139002,lgamma
10.054179130406647,lgamma
7.443789973450887,lgamma
10.129198403820688,lgamma
4.649593733608417,lgamma
0.3431674816668959,lgamma
7.331029254980555,lgamma
10.624519500036465,lgamma
5.020504873593747,lgamma
4.959530154535522,lgamma
5.706121114577285,lgamma
9.370271799594667,lgamma
7.121535595115779,lgamma
5.370440901342168,lgamma
0.35692508943554496,lgamma
0.005773775155148212,lgamma
11.241145505108978,lgamma
2.1473094693293184,lgamma
19.87961009480352,lgamma
4.401084056544786,lgamma
17.153848226354988,lgamma
28.94303952034844,lgamma
28.601441788537652,lgamma
6.955264746356144,lgamma
16.344965694255976,lgamma
3.922977836100302,lgamma
-0.05727044108128504,lgamma
2.9257856220707272,lgamma
3.046308196863773,lgamma
4.580991942705657,lgamma
54.15967485947101,lgamma
7.72288864039548,lgamma
1.2875959364112737,lgamma
10.805153515704568,lgamma
0.5306639702012851,lgamma
20.952758927719888,lgamma
7.990016002048304,lgamma
9.194687488835754,lgamma
5.620263080202362,lgamma
4.250872970189862,lgamma
4.009635336246106,lgamma
8.52346035956035,lgamma
-0.5024974112340844,lgamma
0.9253192177745888,lgamma
11.448609649536396,lgamma
-0.11938774130564851,lgamma
4.4891701109033875,lgamma
9.50079975329988,lgamma
3.6017370226911516,lgamma
2.052475060167689,lgamma
6.074974335423747,lgamma
13.184598247916417,lgamma
9.557617990603434,lgamma
1.7350461841094973,lgamma
12.0897892494969,lgamma
4.904906582301774,lgamma
0.7298860432255265,lgamma
8.267285219619462,lgamma
18.59247722339516,lgamma
5.689477954746731,lgamma
10.939224975774811,lgamma
29.25969778308511,lgamma
28.825096367512465,lgamma
12.646904179421812,lgamma
6.216551638375887,lgamma
7.978810052823865,lgamma
4.331532021099755,lgamma
3.2405604934008734,lgamma
-29.703734450869497,lgamma
5.07162139907653,lgamma
16.69573315563557,lgamma
46.68742435795315,lgamma
11.125800128792045,lgamma
26.13762642621338,lgamma
-1.5479308388983604,lgamma
10.509846429130167,lgamma
29.909521730286414,lgamma
29.1762609478783,lgamma
23.674755564690564,lgamma
12.993256480913743,lgamma
11.48332552819903,lgamma
52.589281495070196,lgamma
38.912407935846,lgamma
13.791986804812122,lgamma
9.037355345669331,lgamma
13.125036835774381,lgamma
9.636361529648545,lgamma
4.714909849408586,lgamma
61.544810215173676,lgamma
16.090977774647985,lgamma
4.787708765497591,lgamma
-0.3425762952722246,lgamma
19.921724832318134,lgamma
1.2082318749982006,lgamma
10.813638498180962,lgamma
1.102342974973005,lgamma
15.285832879288948,lgamma
23.516414934395137,lgamma
5.787404580165488,lgamma
34.38207454587066,lgamma
44.62369422538491,lgamma
50.991299012198056,lgamma
57.05608400649433,lgamma
53.239193183055,lgamma
14.805592183266217,lgamma
5.285450257628289,hgamma
14.430093637677881,hgamma
4.836245531226456,hgamma
11.240171261077817,hgamma
3.4442813214692074,hgamma
2.8103909474523294,hgamma
16.164848996412058,hgamma
3.2504375065167386,hgamma
2.4309318963190174,hgamma
5.104905619742436,hgamma
5.632359483119035,hgamma
4.194953439074491,hgamma
9.78076977373344,hgamma
3.2657400766133486,hgamma
1.4104558450601075,hgamma
11.87412462423016,hgamma
5.411012595455178,hgamma
3.01210248921087,hgamma
0.4445574448441929,hgamma
22.22028694807417,hgamma
5.665986674645155,hgamma
6.368368964291907,hgamma
3.81486994508983,hgamma
0.7968726118996683,hgamma
1.7983270316053537,hgamma
6.10307927048081,hgamma
2.221850884788152,hgamma
3.5778605271241695,hgamma
3.256695724765118,hgamma
2.7360672656163487,hgamma
3.4997259827237177,hgamma
3.2506999803695757,hgamma
1.2469555316935885,hgamma
0.02393076626242431,hgamma
6.452448780879284,hgamma
7.6064323743342115,hgamma
1.400266974264187,hgamma
1.3838462044505206,hgamma
0.23101631768185069,hgamma
2.171142375611619,hgamma
4.10626828171301,hgamma
5.779669420062823,hgamma
2.254869575061507,hgamma
3.2136822853787836,hgamma
8.323971475312161,hgamma
2.1168659755287074,hgamma
2.974390468863507,hgamma
3.6114424226377886,hgamma
11.701565021088769,hgamma
4.775234239738442,hgamma
6.451659602680988,hgamma
10.165953639561222,hgamma
7.653413108429291,hgamma
7.934468248876812,hgamma
6.690993929585081,hgamma
3.032081671336151,hgamma
9.943945196538106,hgamma
2.4368692890379773,hgamma
8.37090594961508,hgamma
5.515896871018314,hgamma
1.9300346393436547,hgamma
3.841972342730822,hgamma
3.0616773625702183,hgamma
1.8524937304748494,hgamma
1.9600625600941044,hgamma
2.309611252419355,hgamma
0.7778814678445733,hgamma
1.7421481157726824,hgamma
0.08010195744692752,hgamma
0.6483993496435612,hgamma
1.6181103573707996,hgamma
1.1939857300055097,hgamma
4.826526670152761,hgamma
0.8829138604164828,hgamma
2.9812781167603006,hgamma
4.022353585775142,hgamma
1.55141128496406,hgamma
2.4219042560051336,hgamma
3.279563430660933,hgamma
1.4411856056392174,hgamma
2.5754437196325624,hgamma
4.704526085163038,hgamma
2.191525606777785,hgamma
1.234451415420871,hgamma
0.9726981368270395,hgamma
-2.0359902044576033,hgamma
6.063945303596661,hgamma
3.8903323161980397,hgamma
5.313202594660392,hgamma
3.65511720141041,hgamma
1.1842010038300175,hgamma
8.972880768582394,hgamma
21.23611511981689,hgamma
4.5527631219855085,hgamma
5.1737575732913506,hgamma
6.693063834420392,hgamma
9.350163921838842,hgamma
11.398406179294708,hgamma
12.198994331553086,hgamma
8.380280053799364,hgamma
10.875117132970363,hgamma
12.243692520917518,hgamma
8.311793712753266,hgamma
6.961631632705993,hgamma
11.8472942331721,hgamma
11.849512618070841,hgamma
-2.2170539530277376,hgamma
9.291508110454986,hgamma
3.9723306550860342,hgamma
5.683843198341076,hgamma
6.629712450728278,hgamma
2.1570734186275855,hgamma
1.0335074744874653,hgamma
0.5990574999792063,hgamma
8.9697563236875,hgamma
5.639419470129194,hgamma
1.637593204617662,hgamma
14.832463529804793,hgamma
15.388378298163255,hgamma
9.685663247156002,hgamma
1.2882843332827278,hgamma
12.50303077088994,hgamma
1.6418589508494927,hgamma
1.956542234075237,hgamma
4.119153795859992,hgamma
23.59697410841519,hgamma
1.801967897997083,hgamma
11.125699599779582,hgamma
8.80015887378289,hgamma
10.300560115762254,hgamma
6.811784505006141,hgamma
3.776063375976323,hgamma
-0.29766479018657166,hgamma
-0.5014348000922251,hgamma
7.6691001004973405,hgamma
7.348515864818777,hgamma
1.4446633817219576,hgamma
16.668709816180876,hgamma
7.266312696979356,hgamma
4.666210052729323,hgamma
4.794860415081435,hgamma
1.1250221489090118,hgamma
0.6525647991627221,hgamma
4.762420126903563,hgamma
7.545945964421392,hgamma
-0.32370082448319376,hgamma
23.51383747951965,hgamma
3.304313767085651,hgamma
8.177935911687907,hgamma
15.743954598251653,hgamma
0.8709718054262445,hgamma
10.802693932310369,hgamma
9.337353218347042,hgamma
4.039765471332323,hgamma
9.249044174186523,hgamma
2.727924098510801,hgamma
3.387895829102966,hgamma
14.20110680024095,hgamma
1.4257308279137537,hgamma
-4.763463581485956,hgamma
8.726479970887219,hgamma
-0.42212353380160306,hgamma
-8.395440216115425,hgamma
5.2221084924730405,hgamma
10.770179078791905,hgamma
-0.891657775120391,hgamma
6.274396323714083,hgamma
7.782596383604217,hgamma
13.685646740422976,hgamma
18.74941737855024,hgamma
15.214109376436854,hgamma
20.91160240921371,hgamma
28.037157191818274,hgamma
22.405246638241607,hgamma
24.18975186087564,hgamma
17.12096944740332,hgamma
16.718462795409177,hgamma
-0.4197453465347055,hgamma
15.155339551296942,hgamma
5.1600207319572124,hgamma
43.77356621837466,hgamma
0.8125453093041515,hgamma
2.391528322612604,hgamma
21.41805545902569,hgamma
35.896878454672255,hgamma
3.575303268251223,hgamma
14.90843184272131,hgamma
-2.950814093205905,hgamma
1.9481906397026678,hgamma
34.59337905369124,hgamma
21.90691236110366,hgamma
32.21157589438852,hgamma
28.320986474969867,hgamma
30.6593696986784,hgamma
29.342661557551043,hgamma
21.90003016683858,hgamma
36.91724791630619,hgamma
27.246093237737153,hgamma
38.002016016271064,hgamma
27.7903887390287,hgamma
5.575612151515294,hgamma
8.999102818659805,hgamma
2.926156773932356,hgamma
2.7327326218026635,hgamma
4.966704548224127,hgamma
3.9336467869339184,hgamma
9.491105166468472,hgamma
2.1066192405798105,hgamma
2.6343185033918606,hgamma
1.8068882426296686,hgamma
4.517626098269497,hgamma
3.668280326733174,hgamma
0.44581644931479214,hgamma
8.918332780495351,hgamma
2.042403420231031,hgamma
3.348841384817679,hgamma
14.710854041483303,hgamma
1.878975229899634,hgamma
5.382971639380168,hgamma
5.407929336577683,hgamma
0.27579633183973856,hgamma
3.1824886779173527,hgamma
0.45186951859442476,hgamma
4.485330516178884,hgamma
1.6852387580158268,hgamma
2.0439008076079133,hgamma
2.7429181384890944,hgamma
2.9128382656417444,hgamma
2.3564309769856604,hgamma
3.101382177181315,hgamma
10.52847793432667,hgamma
2.8323366736993956,hgamma
-0.6009436270640013,hgamma
2.4165270264687075,hgamma
3.308539256369842,hgamma
2.985771134007468,hgamma
1.4491450334603684,hgamma
2.44605445448006,hgamma
1.4104139459361849,hgamma
1.7956875593934454,hgamma
0.31417307190244914,hgamma
1.2900819540446284,hgamma
1.585134292384581,hgamma
2.3151355963101885,hgamma
2.4352523541077558,hgamma
3.334856150334896,hgamma
2.510326426867521,hgamma
4.273838687874757,hgamma
4.462184877756989,hgamma
7.098966821817833,hgamma
3.4492595496196046,hgamma
1.1120729222428767,hgamma
8.405935019358212,hgamma
11.636071881133335,hgamma
9.377624778408597,hgamma
7.732026947216257,hgamma
1.8446381186772123,hgamma
1.1322095096765257,hgamma
6.916800150020512,hgamma
7.034397796011427,hgamma
6.870963696853634,hgamma
3.2188735512627216,hgamma
1.824775270980291,hgamma
2.2373336054979043,hgamma
1.4127845651538273,hgamma
1.1767220858644145,hgamma
1.886328924992389,hgamma
6.3610584771092755,hgamma
3.096743495740528,hgamma
5.748529788679572,hgamma
0.6631607802448821,hgamma
0.8113674191781359,hgamma
0.8769108810261668,hgamma
2.970599523934816,hgamma
3.190052604557985,hgamma
2.051361086177226,hgamma
3.6419858421521796,hgamma
1.5207839440874202,hgamma
5.486534197139148,hgamma
3.8840022119456155,hgamma
3.039233169480684,hgamma
1.5194450503501324,hgamma
4.5920537262679355,hgamma
1.41586268716563,hgamma
2.958266457147747,hgamma
3.063266784620511,hgamma
1.6227017329652447,hgamma
1.340327479865802,hgamma
1.7998935933081943,hgamma
1.577264393933896,hgamma
2.9044046971257393,hgamma
3.822689055511931,hgamma
4.156627748183345,hgamma
4.308578155500207,hgamma
6.266216135265666,hgamma
3.6353315330593516,hgamma
4.896246059471055,hgamma
3.6524143062094727,hgamma
4.747346885134629,hgamma
5.523688521277801,hgamma
0.012565691407139794,hgamma
12.26866235712851,hgamma
17.284362473897026,hgamma
7.644864174811934,hgamma
7.825645004891191,hgamma
10.12287831726911,hgamma
15.51090558345423,hgamma
13.145940219142501,hgamma
7.215658370064827,hgamma
-0.5227478179432038,hgamma
-1.3570621187378553,hgamma
7.692307450447962,hgamma
4.897500096637099,hgamma
0.6587297075292938,hgamma
3.494017503096515,hgamma
10.15015491363083,hgamma
1.2082551594996838,hgamma
-0.43686065615086717,hgamma
0.7908846776930502,hgamma
23.848951468867742,hgamma
1.163552604732082,hgamma
1.21465012551783,hgamma
1.678752570856797,hgamma
5.697582550253449,hgamma
5.861039038329285,hgamma
30.586138737877675,hgamma
3.627065601998901,hgamma
0.9340498487478736,hgamma
11.326078627481136,hgamma
0.4107999327045859,hgamma
14.371024075846803,hgamma
3.327343130431024,hgamma
8.968112131224524,hgamma
3.6049066568399333,hgamma
2.72613689679893,hgamma
2.4628996550671856,hgamma
