NPY1R,rsq
0.39753623270232463,0.21701580119376118
0.4668107408947457,0.1996844019027879
0.4089656881108001,0.26221610407329343
0.35393166559728106,0.188445986459996
0.32934388313054064,0.30348423372538547
0.31534353758628375,0.2282407841802636
0.3325389837993676,0.3204416165261268
0.4835807156967071,0.14554177370900645
0.3532165332599922,0.24728417425346205
0.43718788877789555,0.1742849138211905
0.31103081795844806,0.3098598036478388
0.48996661655582313,0.29616559571280976
0.23437622907089936,0.2705065493307306
0.281119532623213,0.31932545114707833
0.2575943169741107,0.33984774374502813
0.2939014933169117,0.3463834682193644
0.2620175607316944,0.30056276406031657
0.4349363190532373,0.254237227908059
0.34789598719532977,0.3706475548825001
0.30056656880472743,0.3146094814199235
0.29597567336727654,0.3526103472964497
0.252221419878415,0.2790295178786186
0.24685383644675948,0.3781531381980968
0.40022153042499226,0.3255948995090472
0.312658534990696,0.3471106871953322
0.3053019478975635,0.26271455564218793
0.3535537073198669,0.3160301855983537
0.3079004333720816,0.2856349706063904
0.5579446287048078,0.3405575275340471
0.523217936109861,0.26834136928475694
0.41489282989087256,0.2804431955454728
0.4013759678824084,0.36213851172676204
0.35594481086433993,0.3596118047160348
0.3737601043501147,0.23847732565165203
0.38436504292897006,0.33750697907963734
0.29006930189512764,0.20915765496145966
0.3811504102008953,0.2977521643378719
0.35921004798520956,0.29056212619715605
0.3780123190518581,0.23054249808248706
0.3234874104686332,0.3365180671013088
0.30754411416995,0.2825310831515826
0.3546844520247007,0.24600162655102964
0.40029934307704274,0.26333205096877743
0.3935816712517752,0.25653172460422047
0.3752472189511134,0.251688429321008
0.5005690566729947,0.2795816213646407
0.3360371024580628,0.34310556130060454
0.40963437624832505,0.13843598474505037
0.4258564255499258,0.14329850939377742
0.4804330529684447,0.22561550789275875
0.5384939468877448,0.16359089937666926
0.49572071602273393,0.22590712577622152
0.46611141897118075,0.1810493281635127
0.498039791060607,0.12875129329436086
0.46256672440298896,0.13981139366559459
0.35519393383661063,0.16623330196808583
0.41904904841913887,0.15209490758788824
0.5148690902461154,0.1089116766532845
0.45893591559796526,0.0756203577343385
0.6627871965368411,0.15835963864372216
0.7755992726786377,0.10037676720902766
0.8169634325233551,0.11566261335926575
0.7315732279281922,0.15799078435906455
0.7233954892239925,0.1280103730264529
0.6949417938246194,0.10343520456323663
0.6915739498337051,0.10545677584211233
0.6411403050057969,0.12802165375088004
0.6571854209510483,0.08952410684120915
0.46655978472493387,0.0754608647881998
0.45319793058737395,0.18353669271961448
0.5520024436040993,0.12183994424237898
0.44999420529862366,0.04417765107007421
0.4061934495685428,0.18911879152108058
0.4889025193362175,0.2821763452409153
0.431303407186769,0.15386635825710704
0.48289821318094023,0.06083215456521607
0.7356987831760234,0.022793362338467738
0.7570599411146818,0.09283273608355191
0.7377928648186839,0.10477681335975275
0.7528435082957463,0.046219865869257526
0.7024073652270196,0.07420170581218255
0.6822302203466228,0.0932547680152025
0.5720827453434101,0.21802257816850823
0.6436589900686227,0.03527368994888003
0.7275852534506839,0.04515046934985967
0.6523312733849492,0.23765818529754135
0.7169850302846507,0.035530596572941
0.5473416011721612,0.2904592230002877
0.20423503760773373,0.1529931503943378
0.4810906449533447,0.06650251521661332
0.3345575744639238,0.12002702785626085
0.3574803600553576,0.197723829428313
0.3395706612382776,0.16610525671087195
0.31915624438470297,0.12805099006149445
0.4172750964210022,0.14722436800984928
0.5775692948776038,0.04352712877942777
0.5537436253500722,0.15776683931280255
0.7476627798681706,0.06639552744736488
0.7730246892237856,0.08183337092492815
0.7469258408561393,0.1888169386773314
0.699022347712217,0.2396239636412303
0.7277225396136805,0.12256291223141413
0.7003320150603174,0.11849770619882383
0.6739879879210063,0.07436572742443215
0.6897230800386209,0.14780636690243032
0.6826337512942179,0.06426436883863706
0.6646881135571557,0.11013853422191133
0.5410423371041161,0.08450069866415355
0.662018939730073,0.1278405833336025
0.5107229129746703,0.06560433092260409
0.49288048490067826,0.12680683407348903
0.46788603653942995,0.10342057071692601
0.5443974854093743,0.1380664763505286
0.37564581750024484,0.1048328337755654
0.4564559133674,0.1754061238073953
0.27078343595998416,0.11219523506996254
0.43541456168719755,0.06497585906282899
0.6171851359861308,0.04997002921498439
0.5400677955422181,0.062079530353204015
0.4968489814656576,0.1135450062691229
0.45096224935546875,0.3098146174696058
0.524786741617256,-0.002455556283585514
0.47293265625562814,0.07922046888532452
0.4486135424077384,0.06895102362330707
0.5916625173720479,0.016660469894858587
0.5699873368227281,0.0235574962443037
0.7402085014293291,0.04743850020179252
0.5971969192357943,0.037899866551856065
0.4750179818434202,0.04088236754968666
0.5785746616425824,0.11627604161058813
0.5088974697881669,0.046878622920481394
0.5093067758376884,0.10243195325436572
0.7439666620997437,0.04465671380689895
0.6956178368389484,0.10547479884227218
0.7039236648248147,0.09183565361712775
0.6990792837214661,0.08148019003807327
0.7089116689273451,0.06609322269953388
0.710662546285581,0.15738909857358208
0.6593086451246415,0.1262054093947771
0.6826610354313232,0.1046881028529223
0.6487273172819132,0.15854301516043334
0.3496450303492651,0.014769644055409814
0.5434947334881824,0.04727189709863411
0.6106390201976533,0.12457377272662173
0.5974965718458617,0.07056228983850288
0.6066319433842232,0.18664989649101782
0.4926495184428969,0.06541614989880318
0.5885543624897835,0.10094701691881325
0.4486587396742831,0.037726684080485406
0.4273226503842169,0.1873630563822719
0.38166126435579945,0.17345993334852905
0.4034659588864921,0.3011588087985203
0.45768211325802954,0.08858983900269979
0.4206622032468675,0.0765000970821531
0.5006291623420657,0.09920027563528133
0.4671383311247533,0.07476778676354923
0.466115767061269,0.08369722774448873
0.5161828053530338,0.2994898624906993
